"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 05, 2018","6,403.2","6,421.8","6,440.9","6,370.2","2.33K","-0.29%"
"Nov 04, 2018","6,421.8","6,335.0","6,475.0","6,310.6","2.67K","1.37%"
"Nov 03, 2018","6,335.0","6,350.4","6,351.7","6,312.5","1.09K","-0.24%"
"Nov 02, 2018","6,350.4","6,341.0","6,381.3","6,328.3","2.68K","0.15%"
"Nov 01, 2018","6,341.0","6,303.3","6,365.3","6,288.5","2.19K","0.60%"
"Oct 31, 2018","6,303.2","6,269.5","6,350.0","6,199.3","5.15K","0.54%"
"Oct 30, 2018","6,269.5","6,266.5","6,289.0","6,240.1","2.52K","0.12%"
"Oct 29, 2018","6,262.2","6,405.6","6,420.0","6,208.4","5.19K","-2.17%"
"Oct 28, 2018","6,401.0","6,407.7","6,420.0","6,383.0","0.84K","-0.10%"
"Oct 27, 2018","6,407.7","6,406.1","6,420.0","6,381.3","0.89K","0.02%"
"Oct 26, 2018","6,406.1","6,393.5","6,449.0","6,377.8","3.33K","0.20%"
"Oct 25, 2018","6,393.5","6,412.0","6,422.7","6,361.7","3.05K","-0.29%"
"Oct 24, 2018","6,412.0","6,396.2","6,470.0","6,393.0","3.54K","0.29%"
"Oct 23, 2018","6,393.4","6,406.1","6,421.6","6,354.3","2.86K","-0.20%"
"Oct 22, 2018","6,406.1","6,412.3","6,429.2","6,375.4","2.41K","-0.11%"
"Oct 21, 2018","6,413.4","6,412.9","6,470.0","6,401.0","1.54K","0.01%"
"Oct 20, 2018","6,412.9","6,383.5","6,422.3","6,363.1","1.26K","0.46%"
"Oct 19, 2018","6,383.5","6,397.0","6,412.4","6,358.5","2.29K","-0.20%"
"Oct 18, 2018","6,396.2","6,437.3","6,488.0","6,354.0","3.82K","-0.64%"
"Oct 17, 2018","6,437.3","6,461.2","6,465.4","6,407.7","2.96K","-0.38%"
"Oct 16, 2018","6,461.8","6,437.4","6,493.8","6,390.4","4.70K","0.31%"
"Oct 15, 2018","6,441.7","6,185.0","6,750.0","6,153.7","16.90K","4.15%"
"Oct 14, 2018","6,185.0","6,199.7","6,311.8","6,146.7","2.53K","-0.24%"
"Oct 13, 2018","6,199.7","6,180.8","6,214.1","6,168.8","1.95K","0.24%"
"Oct 12, 2018","6,184.9","6,152.8","6,238.3","6,109.8","3.25K","0.39%"
"Oct 11, 2018","6,161.0","6,517.5","6,518.4","6,067.0","9.62K","-5.47%"
"Oct 10, 2018","6,517.5","6,588.7","6,589.8","6,400.0","5.18K","-1.08%"
"Oct 09, 2018","6,588.8","6,604.8","6,623.1","6,553.1","2.25K","-0.24%"
"Oct 08, 2018","6,604.8","6,574.1","6,652.0","6,541.1","4.08K","0.46%"
"Oct 07, 2018","6,574.3","6,544.1","6,600.0","6,493.9","2.46K","0.46%"
"Oct 06, 2018","6,544.1","6,584.8","6,594.2","6,526.3","2.02K","-0.65%"
"Oct 05, 2018","6,587.0","6,547.6","6,639.0","6,513.3","3.81K","0.60%"
"Oct 04, 2018","6,547.6","6,456.8","6,594.9","6,450.6","3.84K","1.41%"
"Oct 03, 2018","6,456.8","6,500.0","6,510.0","6,396.3","4.77K","-0.67%"
"Oct 02, 2018","6,500.0","6,571.2","6,597.0","6,447.9","4.12K","-1.08%"
"Oct 01, 2018","6,571.2","6,597.8","6,638.1","6,477.6","4.80K","-0.40%"
"Sep 30, 2018","6,597.8","6,579.4","6,628.0","6,515.2","2.48K","0.28%"
"Sep 29, 2018","6,579.4","6,609.0","6,609.0","6,457.6","3.38K","-0.47%"
"Sep 28, 2018","6,610.8","6,683.4","6,792.3","6,525.7","7.64K","-1.06%"
"Sep 27, 2018","6,681.6","6,461.0","6,733.0","6,432.3","5.67K","3.41%"
"Sep 26, 2018","6,461.0","6,429.0","6,540.0","6,379.4","4.30K","0.50%"
"Sep 25, 2018","6,429.0","6,581.5","6,581.5","6,325.0","8.21K","-2.32%"
"Sep 24, 2018","6,581.5","6,702.2","6,721.7","6,551.0","4.03K","-1.80%"
"Sep 23, 2018","6,702.2","6,710.0","6,774.9","6,659.4","3.25K","-0.12%"
"Sep 22, 2018","6,710.0","6,749.5","6,826.3","6,624.8","5.49K","-0.58%"
"Sep 21, 2018","6,749.5","6,493.0","6,773.0","6,483.8","8.57K","3.95%"
"Sep 20, 2018","6,493.0","6,388.4","6,535.1","6,333.6","5.18K","1.64%"
"Sep 19, 2018","6,388.4","6,332.5","6,508.5","6,104.6","7.24K","0.88%"
"Sep 18, 2018","6,332.5","6,254.5","6,390.0","6,227.1","4.20K","1.25%"
"Sep 17, 2018","6,254.5","6,500.0","6,530.2","6,200.0","4.39K","-3.78%"
"Sep 16, 2018","6,500.0","6,520.1","6,524.8","6,387.9","1.10K","-0.31%"
"Sep 15, 2018","6,520.1","6,477.8","6,570.0","6,466.8","1.33K","0.65%"
"Sep 14, 2018","6,478.2","6,485.7","6,585.0","6,401.3","4.60K","-0.12%"
"Sep 13, 2018","6,485.7","6,322.5","6,533.7","6,322.5","6.99K","2.58%"
"Sep 12, 2018","6,322.5","6,280.0","6,349.0","6,192.9","4.28K","0.68%"
"Sep 11, 2018","6,280.0","6,302.0","6,405.0","6,171.9","7.08K","-0.35%"
"Sep 10, 2018","6,302.0","6,236.0","6,349.5","6,227.1","5.37K","1.06%"
"Sep 09, 2018","6,236.0","6,178.3","6,446.8","6,144.6","4.10K","0.93%"
"Sep 08, 2018","6,178.3","6,401.0","6,465.5","6,115.0","4.30K","-3.29%"
"Sep 07, 2018","6,388.8","6,489.9","6,525.0","6,324.9","6.54K","-1.58%"
"Sep 06, 2018","6,491.3","6,678.9","6,705.6","6,254.0","14.71K","-2.81%"
"Sep 05, 2018","6,679.3","7,361.0","7,387.0","6,650.0","12.41K","-9.26%"
"Sep 04, 2018","7,361.0","7,259.0","7,406.0","7,231.0","4.53K","1.41%"
"Sep 03, 2018","7,259.0","7,290.3","7,333.6","7,192.1","2.83K","-0.43%"
"Sep 02, 2018","7,290.3","7,185.0","7,326.0","7,130.6","3.30K","1.47%"
"Sep 01, 2018","7,185.0","7,015.6","7,300.0","7,015.2","4.59K","2.51%"
"Aug 31, 2018","7,009.0","6,984.0","7,100.0","6,880.0","5.79K","0.36%"
"Aug 30, 2018","6,984.0","7,033.0","7,056.0","6,792.9","6.88K","-0.75%"
"Aug 29, 2018","7,036.5","7,080.9","7,124.1","6,890.6","5.73K","-0.63%"
"Aug 28, 2018","7,080.9","6,903.5","7,125.3","6,862.6","8.23K","2.57%"
"Aug 27, 2018","6,903.5","6,698.2","6,944.4","6,649.7","5.86K","2.99%"
"Aug 26, 2018","6,703.0","6,732.4","6,775.3","6,559.9","3.47K","-0.44%"
"Aug 25, 2018","6,732.4","6,692.0","6,800.0","6,664.3","4.98K","0.65%"
"Aug 24, 2018","6,689.0","6,528.3","6,720.5","6,448.0","6.38K","2.51%"
"Aug 23, 2018","6,525.0","6,356.0","6,550.9","6,344.8","4.03K","2.68%"
"Aug 22, 2018","6,355.0","6,479.3","6,870.0","6,252.0","11.96K","-1.92%"
"Aug 21, 2018","6,479.3","6,260.8","6,513.0","6,246.0","5.66K","3.41%"
"Aug 20, 2018","6,265.7","6,481.6","6,523.0","6,223.9","6.25K","-3.34%"
"Aug 19, 2018","6,482.1","6,399.3","6,543.0","6,314.0","3.14K","1.29%"
"Aug 18, 2018","6,399.3","6,580.1","6,614.7","6,303.0","3.50K","-2.75%"
"Aug 17, 2018","6,580.1","6,313.2","6,580.1","6,290.7","6.64K","4.25%"
"Aug 16, 2018","6,312.1","6,272.3","6,477.6","6,221.7","7.10K","0.64%"
"Aug 15, 2018","6,272.3","6,193.6","6,628.5","6,186.0","12.50K","1.27%"
"Aug 14, 2018","6,193.6","6,252.6","6,252.6","5,888.5","14.24K","-0.94%"
"Aug 13, 2018","6,252.6","6,310.8","6,544.4","6,142.2","8.90K","-0.92%"
"Aug 12, 2018","6,310.8","6,240.0","6,493.8","6,163.4","7.17K","1.23%"
"Aug 11, 2018","6,234.0","6,153.2","6,479.8","6,000.0","6.82K","1.53%"
"Aug 10, 2018","6,140.0","6,543.8","6,584.0","5,995.8","14.10K","-6.17%"
"Aug 09, 2018","6,543.8","6,283.6","6,627.0","6,190.0","9.48K","4.17%"
"Aug 08, 2018","6,282.1","6,717.7","6,717.7","6,125.0","14.67K","-6.49%"
"Aug 07, 2018","6,718.2","6,930.0","7,150.0","6,674.6","10.04K","-3.14%"
"Aug 06, 2018","6,936.1","7,023.4","7,152.0","6,835.1","7.32K","-1.37%"
"Aug 05, 2018","7,032.6","7,010.0","7,081.3","6,888.9","6.04K","0.34%"
"Aug 04, 2018","7,009.0","7,417.0","7,489.5","6,929.3","6.83K","-5.50%"
"Aug 03, 2018","7,417.0","7,536.4","7,542.9","7,286.4","9.59K","-1.58%"
"Aug 02, 2018","7,536.4","7,602.0","7,706.4","7,461.0","5.26K","-0.86%"
"Aug 01, 2018","7,602.0","7,730.7","7,753.7","7,440.2","11.41K","-1.60%"
"Jul 31, 2018","7,725.8","8,162.3","8,162.3","7,634.4","11.99K","-5.32%"
"Jul 30, 2018","8,160.2","8,209.7","8,295.0","7,853.0","11.79K","-0.60%"
"Jul 29, 2018","8,209.7","8,241.2","8,299.9","8,112.1","3.98K","-0.38%"
"Jul 28, 2018","8,241.2","8,178.1","8,249.4","8,056.0","2.77K","0.78%"
"Jul 27, 2018","8,177.2","7,926.0","8,275.0","7,800.0","8.70K","3.17%"
"Jul 26, 2018","7,926.0","8,174.1","8,300.0","7,856.0","8.09K","-3.00%"
"Jul 25, 2018","8,171.1","8,403.9","8,475.0","8,050.0","10.35K","-2.64%"
"Jul 24, 2018","8,392.9","7,719.6","8,450.7","7,691.1","18.71K","8.72%"
"Jul 23, 2018","7,719.6","7,396.6","7,800.0","7,374.5","12.57K","4.37%"
"Jul 22, 2018","7,396.6","7,409.9","7,581.0","7,336.1","5.11K","-0.17%"
"Jul 21, 2018","7,409.0","7,330.8","7,458.0","7,213.0","4.05K","1.05%"
"Jul 20, 2018","7,332.0","7,474.3","7,676.3","7,266.0","9.38K","-1.87%"
"Jul 19, 2018","7,471.8","7,374.9","7,562.1","7,278.8","8.80K","1.18%"
"Jul 18, 2018","7,385.0","7,311.8","7,590.0","7,239.1","13.34K","1.00%"
"Jul 17, 2018","7,311.8","6,700.9","7,467.9","6,658.0","12.70K","8.62%"
"Jul 16, 2018","6,731.5","6,353.3","6,754.7","6,333.6","9.40K","5.99%"
"Jul 15, 2018","6,350.8","6,244.0","6,391.9","6,229.3","3.55K","1.71%"
"Jul 14, 2018","6,244.0","6,211.7","6,317.5","6,180.0","2.59K","0.47%"
"Jul 13, 2018","6,214.5","6,249.8","6,337.3","6,130.0","5.90K","-0.57%"
"Jul 12, 2018","6,250.0","6,380.0","6,380.0","6,072.2","7.79K","-2.04%"
"Jul 11, 2018","6,379.9","6,304.5","6,400.0","6,286.4","6.37K","1.20%"
"Jul 10, 2018","6,304.5","6,656.9","6,683.9","6,270.8","9.16K","-5.23%"
"Jul 09, 2018","6,652.1","6,706.6","6,809.3","6,624.5","7.17K","-0.73%"
"Jul 08, 2018","6,701.3","6,760.0","6,782.3","6,674.6","5.15K","-0.87%"
"Jul 07, 2018","6,760.0","6,596.5","6,807.2","6,510.0","4.84K","2.48%"
"Jul 06, 2018","6,596.5","6,533.7","6,636.1","6,450.0","5.46K","1.06%"
"Jul 05, 2018","6,527.0","6,584.3","6,700.0","6,445.3","7.69K","-0.87%"
"Jul 04, 2018","6,584.3","6,507.4","6,790.6","6,413.2","6.71K","1.18%"
"Jul 03, 2018","6,507.4","6,613.0","6,663.3","6,464.4","5.93K","-1.57%"
"Jul 02, 2018","6,611.0","6,350.0","6,667.6","6,270.7","8.80K","4.11%"
"Jul 01, 2018","6,350.0","6,385.7","6,438.5","6,259.4","4.16K","-0.56%"
"Jun 30, 2018","6,385.7","6,205.8","6,499.2","6,190.3","6.92K","2.90%"
"Jun 29, 2018","6,205.8","5,845.2","6,299.0","5,789.2","12.07K","6.19%"
"Jun 28, 2018","5,844.0","6,135.6","6,164.8","5,818.1","8.87K","-4.75%"
"Jun 27, 2018","6,135.6","6,068.0","6,180.8","5,985.0","7.46K","0.99%"
"Jun 26, 2018","6,075.4","6,253.6","6,277.0","6,050.0","7.75K","-2.85%"
"Jun 25, 2018","6,253.6","6,153.4","6,324.0","6,085.6","9.69K","1.63%"
"Jun 24, 2018","6,153.4","6,177.4","6,254.0","5,780.0","11.42K","-0.39%"
"Jun 23, 2018","6,177.4","6,050.4","6,261.0","6,048.8","4.59K","2.10%"
"Jun 22, 2018","6,050.4","6,718.3","6,738.0","5,947.1","18.54K","-9.94%"
"Jun 21, 2018","6,718.3","6,756.6","6,792.2","6,677.9","4.84K","-0.57%"
"Jun 20, 2018","6,756.6","6,736.5","6,809.3","6,559.0","5.20K","0.30%"
"Jun 19, 2018","6,736.5","6,707.5","6,841.8","6,660.8","5.45K","0.40%"
"Jun 18, 2018","6,709.8","6,453.4","6,783.2","6,381.3","5.94K","3.97%"
"Jun 17, 2018","6,453.4","6,488.1","6,574.8","6,429.2","2.83K","-0.53%"
"Jun 16, 2018","6,488.1","6,390.6","6,557.0","6,333.7","3.55K","1.53%"
"Jun 15, 2018","6,390.6","6,646.1","6,660.0","6,370.0","7.13K","-3.81%"
"Jun 14, 2018","6,644.0","6,308.5","6,706.1","6,270.7","14.19K","5.36%"
"Jun 13, 2018","6,305.8","6,557.7","6,624.5","6,132.0","19.19K","-3.84%"
"Jun 12, 2018","6,557.7","6,880.6","6,880.8","6,461.4","8.83K","-4.69%"
"Jun 11, 2018","6,880.6","6,781.2","6,920.0","6,636.1","11.42K","1.42%"
"Jun 10, 2018","6,784.1","7,492.7","7,498.0","6,640.3","14.39K","-9.46%"
"Jun 09, 2018","7,492.7","7,618.1","7,686.5","7,468.3","2.71K","-1.65%"
"Jun 08, 2018","7,618.1","7,689.3","7,697.0","7,542.0","4.68K","-0.93%"
"Jun 07, 2018","7,689.3","7,658.6","7,750.0","7,619.0","7.55K","0.39%"
"Jun 06, 2018","7,659.3","7,619.0","7,695.5","7,485.9","7.06K","0.54%"
"Jun 05, 2018","7,618.0","7,489.3","7,665.0","7,361.2","9.97K","1.65%"
"Jun 04, 2018","7,494.3","7,703.9","7,743.0","7,450.0","6.99K","-2.72%"
"Jun 03, 2018","7,703.9","7,642.1","7,790.0","7,583.0","4.73K","0.78%"
"Jun 02, 2018","7,643.9","7,511.6","7,697.0","7,438.9","4.01K","1.76%"
"Jun 01, 2018","7,511.6","7,492.3","7,617.5","7,351.8","6.76K","0.30%"
"May 31, 2018","7,488.9","7,375.7","7,600.0","7,330.2","7.34K","1.53%"
"May 30, 2018","7,375.7","7,469.5","7,559.0","7,273.9","8.94K","-1.21%"
"May 29, 2018","7,465.8","7,112.5","7,537.0","7,044.5","11.05K","4.97%"
"May 28, 2018","7,112.5","7,347.4","7,444.4","7,085.0","6.58K","-3.20%"
"May 27, 2018","7,347.4","7,336.0","7,412.6","7,214.8","3.14K","0.16%"
"May 26, 2018","7,336.0","7,471.2","7,619.0","7,280.9","4.04K","-1.81%"
"May 25, 2018","7,471.2","7,586.9","7,661.1","7,328.1","10.09K","-1.52%"
"May 24, 2018","7,586.9","7,502.9","7,734.0","7,270.3","11.65K","1.05%"
"May 23, 2018","7,508.3","7,984.1","8,028.7","7,443.4","17.64K","-5.96%"
"May 22, 2018","7,984.1","8,403.2","8,417.1","7,951.8","9.10K","-4.97%"
"May 21, 2018","8,401.9","8,518.5","8,589.1","8,321.3","6.13K","-1.37%"
"May 20, 2018","8,518.5","8,231.2","8,588.9","8,170.7","5.31K","3.49%"
"May 19, 2018","8,231.2","8,248.9","8,395.0","8,142.8","3.78K","-0.21%"
"May 18, 2018","8,248.9","8,067.0","8,275.0","7,929.5","7.18K","2.30%"
"May 17, 2018","8,063.4","8,346.6","8,497.1","7,989.1","8.26K","-3.39%"
"May 16, 2018","8,346.6","8,475.0","8,505.3","8,101.0","12.71K","-1.44%"
"May 15, 2018","8,468.7","8,674.4","8,865.0","8,417.0","12.39K","-2.37%"
"May 14, 2018","8,674.4","8,696.6","8,900.0","8,289.9","18.86K","-0.26%"
"May 13, 2018","8,696.6","8,481.5","8,761.4","8,335.6","9.84K","2.58%"
"May 12, 2018","8,477.8","8,409.0","8,650.0","8,209.0","15.46K","0.82%"
"May 11, 2018","8,409.0","9,021.0","9,021.0","8,351.0","20.38K","-6.78%"
"May 10, 2018","9,021.0","9,308.5","9,393.0","8,987.7","11.76K","-3.09%"
"May 09, 2018","9,308.5","9,176.2","9,368.8","8,974.6","11.37K","1.38%"
"May 08, 2018","9,181.6","9,359.5","9,450.0","9,028.9","11.42K","-1.90%"
"May 07, 2018","9,359.5","9,627.3","9,634.5","9,175.0","13.62K","-2.78%"
"May 06, 2018","9,627.3","9,823.3","9,917.8","9,377.8","8.16K","-2.00%"
"May 05, 2018","9,823.3","9,689.0","9,949.0","9,670.7","7.40K","1.31%"
"May 04, 2018","9,696.6","9,732.4","9,783.8","9,535.0","7.33K","-0.37%"
"May 03, 2018","9,732.4","9,222.0","9,790.0","9,165.2","11.67K","5.54%"
"May 02, 2018","9,222.0","9,072.5","9,259.2","8,975.2","10.58K","1.65%"
"May 01, 2018","9,072.0","9,242.2","9,243.5","8,850.0","12.14K","-1.84%"
"Apr 30, 2018","9,242.2","9,389.7","9,444.0","9,111.0","8.09K","-1.57%"
"Apr 29, 2018","9,389.7","9,345.1","9,538.7","9,180.0","10.94K","0.48%"
"Apr 28, 2018","9,345.1","8,921.4","9,442.3","8,854.5","15.56K","4.75%"
"Apr 27, 2018","8,921.4","9,275.0","9,387.8","8,901.1","11.39K","-3.81%"
"Apr 26, 2018","9,275.1","8,861.5","9,320.0","8,650.8","20.03K","4.67%"
"Apr 25, 2018","8,861.5","9,644.6","9,755.5","8,757.2","33.04K","-8.12%"
"Apr 24, 2018","9,644.6","8,947.0","9,737.2","8,931.0","20.46K","7.80%"
"Apr 23, 2018","8,947.0","8,790.0","9,006.4","8,771.2","10.29K","1.79%"
"Apr 22, 2018","8,790.0","8,920.7","9,036.4","8,760.0","9.35K","-1.50%"
"Apr 21, 2018","8,923.5","8,868.9","9,023.4","8,608.0","15.34K","0.71%"
"Apr 20, 2018","8,861.0","8,271.3","8,934.0","8,219.4","16.06K","7.13%"
"Apr 19, 2018","8,271.3","8,172.8","8,297.6","8,098.2","9.44K","1.20%"
"Apr 18, 2018","8,172.8","7,890.9","8,235.0","7,870.4","9.23K","3.57%"
"Apr 17, 2018","7,890.9","8,054.5","8,160.9","7,806.8","9.28K","-1.94%"
"Apr 16, 2018","8,046.6","8,354.2","8,420.0","7,905.0","10.87K","-3.68%"
"Apr 15, 2018","8,354.2","8,000.4","8,415.0","8,000.4","7.54K","4.42%"
"Apr 14, 2018","8,000.4","7,877.3","8,230.0","7,835.0","8.94K","1.47%"
"Apr 13, 2018","7,884.4","7,923.8","8,239.3","7,753.3","19.61K","-0.50%"
"Apr 12, 2018","7,923.8","6,940.9","8,069.3","6,758.5","19.03K","14.16%"
"Apr 11, 2018","6,940.9","6,835.7","6,969.5","6,809.3","5.83K","1.54%"
"Apr 10, 2018","6,836.0","6,780.1","6,900.0","6,653.2","6.48K","0.82%"
"Apr 09, 2018","6,780.1","7,027.3","7,174.7","6,612.0","10.10K","-3.52%"
"Apr 08, 2018","7,027.3","6,904.2","7,104.2","6,894.8","4.35K","1.78%"
"Apr 07, 2018","6,904.2","6,618.3","7,069.1","6,604.2","7.68K","4.32%"
"Apr 06, 2018","6,618.3","6,771.7","6,847.7","6,510.0","8.48K","-2.26%"
"Apr 05, 2018","6,771.7","6,799.5","6,928.7","6,579.3","11.90K","-0.41%"
"Apr 04, 2018","6,799.5","7,416.3","7,430.0","6,710.4","15.78K","-8.32%"
"Apr 03, 2018","7,416.3","7,052.8","7,506.1","7,001.3","16.09K","5.15%"
"Apr 02, 2018","7,052.8","6,813.5","7,106.5","6,760.0","13.62K","3.51%"
"Apr 01, 2018","6,813.5","6,928.6","7,045.7","6,427.4","18.05K","-1.66%"
"Mar 31, 2018","6,928.6","6,850.0","7,229.0","6,794.6","11.58K","1.15%"
"Mar 30, 2018","6,850.0","7,088.4","7,300.0","6,581.0","29.10K","-3.36%"
"Mar 29, 2018","7,088.4","7,932.4","7,968.0","6,915.3","22.14K","-10.59%"
"Mar 28, 2018","7,928.1","7,791.7","8,105.0","7,723.1","8.44K","1.75%"
"Mar 27, 2018","7,791.7","8,136.3","8,211.6","7,744.4","12.39K","-4.24%"
"Mar 26, 2018","8,136.3","8,453.9","8,500.0","7,831.1","17.69K","-3.76%"
"Mar 25, 2018","8,453.9","8,547.4","8,679.6","8,371.1","9.16K","-1.09%"
"Mar 24, 2018","8,547.4","8,916.9","9,011.9","8,505.0","9.73K","-4.14%"
"Mar 23, 2018","8,916.9","8,704.7","8,916.9","8,268.3","13.75K","2.42%"
"Mar 22, 2018","8,706.0","8,893.8","9,099.6","8,503.5","12.59K","-2.11%"
"Mar 21, 2018","8,893.8","8,904.0","9,188.1","8,778.7","12.10K","-0.12%"
"Mar 20, 2018","8,904.2","8,604.4","9,051.0","8,313.0","13.46K","3.48%"
"Mar 19, 2018","8,604.4","8,188.2","8,713.3","8,114.6","19.40K","5.08%"
"Mar 18, 2018","8,188.2","7,860.8","8,300.0","7,325.4","19.55K","4.17%"
"Mar 17, 2018","7,860.8","8,258.5","8,350.0","7,734.0","12.05K","-4.82%"
"Mar 16, 2018","8,258.5","8,265.0","8,612.4","7,914.5","16.50K","-0.08%"
"Mar 15, 2018","8,265.0","8,196.7","8,425.0","7,682.0","18.39K","0.83%"
"Mar 14, 2018","8,196.7","9,142.3","9,356.1","7,948.0","21.19K","-10.34%"
"Mar 13, 2018","9,142.3","9,120.8","9,482.8","8,848.0","16.00K","0.24%"
"Mar 12, 2018","9,120.8","9,535.0","9,892.0","8,765.0","18.75K","-4.34%"
"Mar 11, 2018","9,534.4","8,791.5","9,767.0","8,450.0","16.41K","8.45%"
"Mar 10, 2018","8,791.5","9,231.2","9,509.0","8,697.0","12.89K","-4.76%"
"Mar 09, 2018","9,231.2","9,285.3","9,419.7","8,366.0","29.01K","-0.58%"
"Mar 08, 2018","9,285.3","9,913.0","10,146.1","9,079.7","22.52K","-6.33%"
"Mar 07, 2018","9,913.0","10,723.8","10,911.8","9,455.0","26.12K","-7.56%"
"Mar 06, 2018","10,723.8","11,425.0","11,425.0","10,560.2","14.76K","-6.14%"
"Mar 05, 2018","11,425.0","11,463.3","11,688.0","11,389.0","9.90K","-0.33%"
"Mar 04, 2018","11,462.4","11,445.0","11,511.0","11,056.0","6.83K","0.15%"
"Mar 03, 2018","11,445.0","11,030.0","11,501.7","11,022.8","7.79K","3.76%"
"Mar 02, 2018","11,030.0","10,903.1","11,175.0","10,774.1","8.33K","1.16%"
"Mar 01, 2018","10,903.1","10,314.9","11,090.0","10,247.6","9.48K","5.70%"
"Feb 28, 2018","10,314.9","10,556.8","11,060.2","10,255.1","10.50K","-2.29%"
"Feb 27, 2018","10,556.8","10,324.7","10,850.0","10,150.0","10.39K","2.25%"
"Feb 26, 2018","10,324.7","9,597.4","10,462.0","9,376.3","16.16K","7.66%"
"Feb 25, 2018","9,590.0","9,690.0","9,883.4","9,260.0","11.03K","-1.03%"
"Feb 24, 2018","9,690.0","10,166.1","10,540.5","9,373.5","13.97K","-4.68%"
"Feb 23, 2018","10,166.1","9,843.5","10,405.3","9,600.0","16.04K","3.28%"
"Feb 22, 2018","9,843.5","10,449.4","10,935.0","9,731.2","20.20K","-5.80%"
"Feb 21, 2018","10,449.4","11,230.6","11,275.7","10,256.9","19.96K","-6.96%"
"Feb 20, 2018","11,230.6","11,173.0","11,780.0","11,080.4","15.88K","0.52%"
"Feb 19, 2018","11,173.0","10,421.0","11,258.0","10,332.2","11.70K","7.22%"
"Feb 18, 2018","10,421.0","11,101.0","11,300.0","10,153.2","17.62K","-6.13%"
"Feb 17, 2018","11,101.0","10,205.3","11,134.3","10,063.0","14.51K","8.78%"
"Feb 16, 2018","10,205.3","10,018.0","10,300.0","9,710.0","11.86K","1.75%"
"Feb 15, 2018","10,030.0","9,491.0","10,231.9","9,350.0","21.04K","5.68%"
"Feb 14, 2018","9,491.0","8,523.0","9,515.0","8,504.6","17.47K","11.36%"
"Feb 13, 2018","8,523.0","8,911.8","8,951.9","8,360.1","11.37K","-4.22%"
"Feb 12, 2018","8,898.9","8,067.0","8,992.9","8,067.0","15.07K","10.31%"
"Feb 11, 2018","8,067.0","8,560.0","8,560.0","7,820.0","12.71K","-5.76%"
"Feb 10, 2018","8,560.0","8,694.0","9,090.8","8,170.9","14.67K","-1.54%"
"Feb 09, 2018","8,694.0","8,259.8","8,760.1","7,753.3","18.42K","5.26%"
"Feb 08, 2018","8,259.8","7,588.0","8,640.2","7,579.6","22.75K","8.85%"
"Feb 07, 2018","7,588.0","7,729.6","8,648.9","7,219.0","32.64K","-1.83%"
"Feb 06, 2018","7,729.6","6,874.3","8,137.8","5,920.7","70.96K","12.44%"
"Feb 05, 2018","6,874.3","8,191.0","8,335.6","6,600.0","46.54K","-16.08%"
"Feb 04, 2018","8,191.0","9,225.9","9,350.0","7,835.2","19.11K","-11.22%"
"Feb 03, 2018","9,225.9","8,838.8","9,491.2","8,170.7","16.21K","4.38%"
"Feb 02, 2018","8,838.8","8,999.0","9,096.8","7,625.3","44.41K","-1.78%"
"Feb 01, 2018","8,999.0","10,153.6","10,187.6","8,455.0","26.36K","-11.37%"
"Jan 31, 2018","10,153.6","9,971.0","10,324.0","9,519.0","12.74K","1.83%"
"Jan 30, 2018","9,971.0","11,162.9","11,222.4","9,750.0","21.08K","-10.68%"
"Jan 29, 2018","11,162.9","11,685.6","11,819.8","10,992.0","10.00K","-4.47%"
"Jan 28, 2018","11,685.6","11,446.5","11,989.1","11,360.5","9.96K","2.09%"
"Jan 27, 2018","11,446.5","11,093.0","11,630.5","10,834.7","10.31K","3.19%"
"Jan 26, 2018","11,093.0","11,155.5","11,635.0","10,280.9","15.07K","-0.56%"
"Jan 25, 2018","11,155.5","11,407.5","11,741.8","10,870.3","10.22K","-2.25%"
"Jan 24, 2018","11,412.6","10,851.8","11,500.0","10,488.1","11.64K","5.17%"
"Jan 23, 2018","10,851.8","10,810.0","11,400.0","9,948.0","17.25K","0.49%"
"Jan 22, 2018","10,799.2","11,555.0","11,900.0","10,028.4","17.06K","-6.54%"
"Jan 21, 2018","11,555.0","12,776.0","12,791.9","11,100.0","11.60K","-9.56%"
"Jan 20, 2018","12,776.0","11,552.0","13,041.3","11,525.9","10.32K","10.60%"
"Jan 19, 2018","11,552.0","11,247.6","12,050.0","11,025.2","13.20K","2.31%"
"Jan 18, 2018","11,290.9","11,114.1","12,140.0","10,693.0","22.20K","1.59%"
"Jan 17, 2018","11,114.1","11,380.7","11,764.7","9,280.3","41.36K","-2.39%"
"Jan 16, 2018","11,386.3","13,607.0","13,607.0","10,162.0","38.79K","-16.32%"
"Jan 15, 2018","13,607.0","13,648.0","14,394.4","13,429.3","9.44K","-0.30%"
"Jan 14, 2018","13,648.0","14,197.8","14,365.8","13,072.2","7.59K","-3.87%"
"Jan 13, 2018","14,197.8","13,781.4","14,619.1","13,781.4","7.49K","3.02%"
"Jan 12, 2018","13,781.4","13,243.8","14,152.2","12,807.3","13.43K","4.06%"
"Jan 11, 2018","13,243.8","14,890.0","14,973.1","12,800.0","19.63K","-11.06%"
"Jan 10, 2018","14,890.0","14,403.5","14,900.0","13,412.0","18.48K","3.38%"
"Jan 09, 2018","14,403.5","15,000.0","15,367.2","14,124.0","13.91K","-3.98%"
